project_id,name,domain,github_repo,ecosystem,package,homepage,description,state,license
iot.eclipsescada,Eclipse NeoSCADA,eclipse.org,eclipse/neoscada,,,http://www.eclipse.org/eclipsescada/,Eclipse NeoSCADA (supervisory control and data acquisition) is a type of industrial control system (ICS). Industrial control systems are computer controlled systems that monitor and control industrial,Archived,Eclipse Public License 1.0
iot.editdor,Eclipse EdiTDor,eclipse.github.io,,,,https://eclipse.github.io/editdor/,"The tool will be developed using web technologies in a way that allows to easily integrate and embed it into other web applications. The tool will cover the following features:

Creating a new Thing..",Incubating,Eclipse Public License 2.0
iot.edje,Eclipse Edje,projects.eclipse.org,eclipse-archived/edje,,,https://projects.eclipse.org/projects/iot.edje,"The edge devices connected to the Cloud that constitute the Internet of Things (IoT) require support for building blocks, standards and frameworks like those provided by the Eclipse Foundation...",Archived,Apache Software License 2.0
iot.embed-cdt,Eclipse Embedded CDT (C/C++ Development Tools),eclipse-embed-cdt.github.io,,,,https://eclipse-embed-cdt.github.io,"The Eclipse Embedded CDT (C/C++ Development Tools, formerly GNU MCU/ARM Eclipse) plug-ins allow to create, build, debug and in general to manage Arm & RISC-V projects (executables and static/shared...",Regular,Eclipse Public License 2.0
iot.fog05,Eclipse fog05,fog05.io,eclipse-fog05/fog05,,,http://www.fog05.io,"Early IoT applications, especially those addressing the  consumer market, have been embracing cloud-centric architectures in which data is pushed up to the cloud. It is within the cloud the everything",Archived,Apache Software License 2.0
iot.grela,Eclipse Grela,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.grela,"Eclipse Grela carries out the automatic versioning of datasets, the Data Science work of data analysis, cleaning and selection and the machine learning work of model adjustment and training. All these",Archived,Eclipse Public License 2.0
iot.hawkbit,Eclipse hawkBit,eclipse.dev,,,,https://eclipse.dev/hawkbit/,Project hawkBit aims to create a domain independent back end solution for rolling out software updates to constrained edge devices as well as more powerful controllers and gateways connected to IP...,Regular,Eclipse Public License 2.0
iot.hawkbit.hara,Eclipse Hara,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.hawkbit.hara,Eclipse Hara™ provides a reference agent software implementation featuring the Eclipse hawkBit device API. Such reference implementations are initially driven by operating systems and application...,Incubating,Eclipse Public License 2.0
iot.hip,Eclipse HIP,eclipse.org,,,,http://www.eclipse.org/hip,"Through HIP, localised processing or preperation of data is intended to reduce the connectivity and central processing requirements within IOT - much like the contemporary Fog computing paradigm, but.",Archived,Eclipse Public License 2.0
iot.hono,Eclipse Hono,eclipse.org,,,,https://www.eclipse.org/hono,"Eclipse Hono™ provides remote service interfaces for connecting large numbers of IoT devices to a back end and interacting with them in a uniform way regardless of the device communication protocol.
 ",Regular,Eclipse Public License 2.0
iot.ignite,Eclipse Ignite|IoT,projects.eclipse.org,eclipse/ignite,,,https://projects.eclipse.org/projects/iot.ignite,"The Ignite|IoT methodology has two main perspectives:

IoT Strategy Execution: This perspective looks at IoT strategy from an enterprise perspective, including IoT strategy definition, IoT opportunity",Archived,Creative Commons Attribution 3.0 Unported
iot.iofog,Eclipse ioFog™,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.iofog,Eclipse ioFog™ is a complete edge computing platform that provides all of the pieces needed to build and run applications at the edge at enterprise scale. The diversity and complexity of edge hardware,Incubating,Eclipse Public License 2.0
iot.kanto,Eclipse Kanto,eclipse.dev,,,,https://www.eclipse.dev/kanto/,"Eclipse Kanto is a modular IoT edge software stack for devices that enables them for AIoT with all the essentials - cloud connectivity and digital twins, local messaging, container management and...",Incubating,Apache Software License 2.0
iot.kanto.canought,Eclipse CANought,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.kanto.canought,Eclipse CANought offers the automotive-specific capabilities to enhance the Eclipse Kanto project to offer a comprehensive solution focused on the automotive industry. Eclipse CANought provides...,Incubating,Apache Software License 2.0
iot.kapua,Eclipse Kapua™,eclipse.org,,,,https://www.eclipse.org/kapua/,"Eclipse Kapua™ is a modular integration platform for IoT devices and smart sensors that aims at bridging Operation Technology with Information Technology
The following diagram provides a functional...",Regular,Eclipse Public License 2.0
iot.keti,Eclipse Keti,projects.eclipse.org,eclipse-keti/keti,,,https://projects.eclipse.org/projects/iot.keti,"Keti is a service that was designed to protect RESTfuls API using Attribute Based Access Control (ABAC).
The solution itself is implemented as a cloud-native RESTful API that adheres to the guiding...",Archived,Apache Software License 2.0
iot.keyple,Eclipse Keyple®,keyple.org,,,,https://keyple.org,"Eclipse Keyple® is an open source middleware to facilitate the implementation of terminal processing operating smart card readers, and to defined advanced secure ticketing transaction.
Keyple...",Regular,Eclipse Distribution License 1.0 (BSD-3-Clause)
iot.keypop,Eclipse Keypop®,keypop.org,,,,https://www.keypop.org/,"The Eclipse Keypop open source interfaces are available in Java and C++, designed on the same mutual Object-Oriented Model.
The 'Reader API' is a high-level interface used by terminal applications to.",Incubating,The MIT License (MIT)
iot.kiso,Eclipse Kiso,projects.eclipse.org,eclipse/kiso,,,https://projects.eclipse.org/projects/iot.kiso,"With the insight of software solutions used in IoT devices, it is not hard to find out that the need for an OS independent IoT device software is indeed there. There are plenty of software products...",Archived,Eclipse Public License 2.0
iot.kiso-testing,Eclipse Kiso-testing,kiso-testing.readthedocs.io,,,,https://kiso-testing.readthedocs.io/,"The project will contain: 


The core python framework (creates the testing environment and run the tests) 


Plugins for the core framework (functionalities that can be used for creating the testing.",Incubating,Eclipse Public License 2.0
iot.krikkit,Eclipse Krikkit,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.krikkit,The Krikkit architecture is a publish/subscribe mechanism where rules/policies are registered on edge routers/gateways that have visibility into and communicate with sensors. The rules can be used to.,Archived,Eclipse Public License 1.0
iot.kura,Eclipse Kura,eclipse.org,,,,https://www.eclipse.org/kura/,"Eclipse Kura™ offers a Java/OSGi-based container for M2M applications running in service gateways. Kura provides or, when available, aggregates open source implementations for the most common services",Regular,Eclipse Public License 2.0
iot.leshan,Eclipse Leshan™,eclipse.org,eclipse/leshan,,,https://eclipse.org/leshan,"Eclipse Leshan™ is an OMA Lightweight M2M (LWM2M) implementation in Java.
Leshan provides libraries which help people to develop their own Lightweight M2M server and client.
The project also provides.",Regular,Eclipse Distribution License 1.0 (BSD-3-Clause)
iot.mihini,Mihini,eclipse.org,,,,http://www.eclipse.org/mihini,"The Mihini project delivers an embedded runtime running on top of Linux, that exposes an high-level Lua API for building Machine-to-Machine applications.",Archived,Eclipse Distribution License 1.0 (BSD-3-Clause)
iot.milo,Eclipse Milo,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.milo,"Eclipse Milo provides all the tools necessary to implement OPC Unified Architecture (UA) client and/or server functionality in any JVM-based project.
OPC Unified Architecture is an interoperability...",Incubating,Eclipse Public License 2.0
iot.mita,Eclipse Mita,projects.eclipse.org,eclipse-mita/mita,,,https://projects.eclipse.org/projects/iot.mita,Eclipse Mita is a programming language for the embedded IoT. We combine a declarative setup of system resources (e.g. Bluetooth connectivity or a temperature sensor) with a modern imperative language.,Incubating,Eclipse Public License 2.0
iot.moquette,Eclipse Moquette MQTT,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.moquette,"Moquette is a Java implementation of an MQTT 3.1 broker. Its code base is small. At its core, Moquette is an events processor; this lets the code base be simple, avoiding thread sharing issues.
The...",Archived,Apache Software License 2.0
iot.mosquitto,Eclipse Mosquitto,eclipse.org,eclipse-mosquitto/mosquitto,,,https://eclipse.org/mosquitto,Eclipse Mosquitto provides a lightweight server implementation of the MQTT protocol that is suitable for all situations from full power machines to embedded and low power machines. Sensors and...,Regular,Eclipse Distribution License 1.0 (BSD-3-Clause)
iot.mraa,Eclipse MRAA,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.mraa,"Conceived in 2014, the Eclipse MRAA project aims to deliver a high-level, easy-to-use set of APIs for I/O access on Linux* boards and systems, similar to Arduino* offerings for MCU boards. Initially..",Incubating,The MIT License (MIT)
iot.om2m,Eclipse OM2M,eclipse.org,,,,http://www.eclipse.org/om2m,"The Eclipse OM2M architecture follows the ETSI M2M standards. It is composed of the following elements:

M2M Device: a machine that runs an M2M device SCL (DSCL) that can be queried by M2M device...",Incubating,Eclipse Public License 2.0
iot.oneofour,Eclipse OneOFour,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.oneofour,The International Electrotechnical Commission (IEC) 60870-5 standard is used for communication between SCADA systems and the subset IEC 60870-5-104 is specifying network access over TCP connections.,Incubating,Eclipse Public License 2.0
iot.oscat,Eclipse OSCAT,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.oscat,"Advantages of Transferring OSCAT to the Eclipse Foundation
Introduction to OSCAT
The Open Source Community for Automation Technology (OSCAT) is a well-established initiative that provides a suite of..",Incubating,Eclipse Public License 2.0
iot.packages,Eclipse IoT Packages,eclipse.org,,,,https://eclipse.org/packages,The goal of the Eclipse IoT Packages™ project is to provide a simple getting started experience for Eclipse IoT projects that are integrated with each other. Enabling interested users to get started..,Incubating,Eclipse Public License 2.0
iot.paho,Eclipse Paho,eclipse.org,eclipse-paho/paho,,,http://www.eclipse.org/paho/,"The Eclipse Paho project provides reliable open-source implementations of open and standard messaging protocols aimed at new, existing, and emerging applications for Machine-to-Machine (M2M) and...",Regular,Eclipse Distribution License 1.0 (BSD-3-Clause)
iot.paho.incubator,Eclipse Paho Incubator,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.paho.incubator,"A permanent incubator for Paho.
A permanent incubator is a project that is intended to perpetually remain in the incubation phase. Permanent incubators are an excellent place to innovate, test new...",Incubating,Eclipse Public License 1.0
iot.phizog,Eclipse Phizog,projects.eclipse.org,,,,https://projects.eclipse.org/projects/iot.phizog,The Eclipse Phizog project goal is to provide the reference implementation based on the Object Management Oriented Data Distribution Service (OMG DDS) for the FACE-TSS. The DDS infrastructure of...,Archived,Apache Software License 2.0
