name,domain,homepage_url,github_repo,ecosystem,package,repo_url,category,subcategory,description,license,accepted,fetched_at
Financial Services Open Source AI Fund,enrollment.lfx.linuxfoundation.org,https://enrollment.lfx.linuxfoundation.org/?project=financial-services-open-source-ai-fund,,,,,Projects,All,"The Financial Services Open Source AI Fund would be pooling resources amongst FINSO members to accelerate pre-competitive Open Source AI development in financial services by funding individuals, resea",Apache-2.0,2025-06-01,2026-06-29T23:07:34+00:00
FinOps FOCUS,focus.finops.org,https://focus.finops.org/,,,,,Projects,All,"The FinOps FOCUS project develops source-neutral, schema and related artifacts for cloud billing, cost, usage, and observability data with mappings to cloud service provider billing data and other com",,2023-03-15,2026-06-29T23:07:34+00:00
FinOps Foundation,finops.org,https://www.finops.org/,,,,,Projects,All,"FinOps is an evolving cloud financial management discipline and cultural practice that enables organizations to get maximum business value by helping engineering, finance, technology, and business tea",,2020-07-22,2026-06-29T23:07:34+00:00
FinOps Project,finops.org,https://www.finops.org/,,,,,Projects,All,,,2020-08-05,2026-06-29T23:07:34+00:00
FINOS (The Fintech Open Source Foundation),finos.org,https://www.finos.org/,finos/FDC3,,,https://github.com/finos/FDC3,Projects,All,FINOS’ mission is to promote open innovation in financial services,,2020-06-30,2026-06-29T23:07:34+00:00
Flatcar,github.com,https://github.com/flatcar,flatcar/Flatcar,,,https://github.com/flatcar/Flatcar,Projects,All,"The mission of the Project is to develop a fully open source, minimal-footprint, secure by default and always up-to-date Linux distribution for running containers at scale.",Apache-2.0,2025-02-24,2026-06-29T23:07:34+00:00
Fledge,lfedge.org,https://www.lfedge.org/projects/fledge/,,,,,Projects,All,"Fledge developers build smarter, better, more cost effective industrial manufacturing solutions to accelerate Industrial 4.0 adoption.",Apache-2.0,2019-09-03,2026-06-29T23:07:34+00:00
FledgePower,lfenergy.org,https://www.lfenergy.org/projects/fledgepower/,fledge-power/contributing,,,https://github.com/fledge-power/contributing,Projects,All,"Open source, multi-protocol translation gateway for power systems built upon the industrial IoT LF Edge Fledge project, designed to enable seamless communication between diverse legacy and modern grid",Apache-2.0,2021-02-16,2026-06-29T23:07:34+00:00
FlexMeasures,flexmeasures.io,https://flexmeasures.io/,SeitaBV/flexmeasures,,,https://github.com/SeitaBV/flexmeasures,Projects,All,"An intelligent EMS (energy management system) to optimize behind-the-meter energy flexibility
",Apache-2.0,2022-01-05,2026-06-29T23:07:34+00:00
Fluentd,fluentd.org,https://www.fluentd.org/,fluent/fluentd,,,https://github.com/fluent/fluentd,Projects,All,"Fluentd is an open source data collector for unified logging layer.
Fluentd allows you to unify data collection and consumption for a better use and understanding of data.",Apache-2.0,2016-11-08,2026-06-29T23:07:34+00:00
Fluid Project,fluidproject.org,https://fluidproject.org/,fluid-cloudnative/fluid,,,https://github.com/fluid-cloudnative/fluid,Projects,All,"Fluid is an open, collaborative project to improve the user experience and inclusiveness of open source software. The Fluid community consists of an international team of partners, individuals, and in",Apache-2.0,2021-04-27,2026-06-29T23:07:34+00:00
Flux,fluxcd.io,https://fluxcd.io/,fluxcd/flux2,,,https://github.com/fluxcd/flux2,Projects,All,Flux is a tool that automatically ensures that the state of your Kubernetes cluster matches the configuration you’ve supplied in Git. It uses an operator in the cluster to trigger deployments inside K,Apache-2.0,2019-07-15,2026-06-29T23:07:34+00:00
Flux Framework,flux-framework.org,https://flux-framework.org/,flux-framework/flux-core,,,https://github.com/flux-framework/flux-core,Projects,All,"A modern, hierarchical resource management framework for managing HPC workloads.",Other,2026-05-29,2026-06-29T23:07:34+00:00
Flyte,flyte.org,https://flyte.org/,flyteorg/flyte,,,https://github.com/flyteorg/flyte,Projects,All,"Flyte is a container-native, type-safe workflow and pipelines platform optimized for large scale processing and machine learning written in Golang.",Apache-2.0,2021-01-22,2026-06-29T23:07:34+00:00
Foomatic,openprinting.github.io,https://openprinting.github.io/projects/02-foomatic/,,,,,Projects,All,"Foomatic is a database-driven system for integrating free software printer drivers with the CUPS printing system and also with an easy-to-use command-line interface for direct, spooler-less printing.",,2006-07-18,2026-06-29T23:07:34+00:00
For Racial Justice,linuxfoundation.org,https://linuxfoundation.org/projects/call-for-code,Call-for-Code-for-Racial-Justice/Call-for-Code-for-Racial-Justice,,,https://github.com/Call-for-Code-for-Racial-Justice/Call-for-Code-for-Racial-Justice,Projects,All,A community of projects focused on combating racial inequalities through open source technology.,Apache-2.0,2021-02-17,2026-06-29T23:07:34+00:00
ForestFlow,forestflow.ai,https://forestflow.ai/,,,,,Projects,All,ForestFlow is a scalable policy-based cloud-native machine learning model server. ForestFlow strives to strike a balance between the flexibility it offers data scientists and the adoption of standards,Apache-2.0,2020-04-14,2026-06-29T23:07:34+00:00
Formats SIG,github.com,https://github.com/OAI/sig-formats,OAI/sig-formats,,,https://github.com/OAI/sig-formats,Projects,All,Focused on the formats registry effort for OAI.,,2024-11-05,2026-06-29T23:07:34+00:00
Fossology,fossology.org,https://www.fossology.org/,fossology/fossology,,,https://github.com/fossology/fossology,Projects,All,"FOSSology is a open source license compliance software system and toolkit. As a toolkit you can run license, copyright and export control scans from the command line. As a system, a database and web u",,2015-10-05,2026-06-29T23:07:34+00:00
FRRouting,frrouting.org,https://frrouting.org/,FRRouting/frr,,,https://github.com/FRRouting/frr,Projects,All,"FRRouting (FRR) is an IP routing protocol suite for Linux and Unix platforms which
includes protocol daemons for BGP, IS-IS, LDP, OSPF, PIM, and RIP.",,2017-04-03,2026-06-29T23:07:34+00:00
Functest,wiki.anuket.io,https://wiki.anuket.io/x/7AcB,,,,,Projects,All,"The  Functest project provides comprehensive testing methodology, test suites and test cases to test and verify OPNFV Platform functionality that covers the VIM and NFVI components.",,2016-03-24,2026-06-29T23:07:34+00:00
Fuzz Introspector,github.com,https://github.com/ossf/fuzz-introspector,ossf/fuzz-introspector,,,,Projects,All,Fuzz introspector is a tool to help fuzzer developers to get an understanding of their fuzzer’s performance and identify any potential blockers.,Apache-2.0,2024-03-14,2026-06-29T23:07:34+00:00
Galasa,galasa.dev,https://galasa.dev/,galasa-dev/projectmanagement,,,https://github.com/galasa-dev/projectmanagement,Projects,All,The mission of the Project is to provide an integration test framework for mainframe and hybrid applications.,Other,2023-07-03,2026-06-29T23:07:34+00:00
Garden Linux,gardenlinux.io,https://gardenlinux.io/,gardenlinux/gardenlinux,,,https://github.com/gardenlinux/gardenlinux,Projects,All,"The mission of the project is to develop a minimal, immutable, API-driven operating system layer for automated, Kubernetes-centric platforms.",Other,2026-06-11,2026-06-29T23:07:34+00:00
Gardener,gardener.cloud,https://gardener.cloud/,gardener/gardener,,,https://github.com/gardener/gardener,Projects,All,The mission of the Project is to provide homogeneous Kubernetes clusters at scale on any infrastructure using hosted control planes.,Apache-2.0,2025-11-18,2026-06-29T23:07:34+00:00
Gemara,github.com,https://github.com/revanite-io/gemara,revanite-io/gemara,,,https://github.com/revanite-io/gemara,Projects,All,to develop a model that's meant to automate security and compliance workflows and provide a standardized framework for security audits,Apache-2.0,2025-08-05,2026-06-29T23:07:34+00:00
GenevaERS,genevaers.org,https://genevaers.org/,genevaers/Community,,,https://github.com/genevaers/Community,Projects,All,GenevaERS is the single-pass optimization engine for data extraction and reporting on z/OS. Originally developed by PricewaterhouseCoopers as the Geneva Enterprise Reporting System and acquired by IBM,Apache-2.0,2021-03-29,2026-06-29T23:07:34+00:00
Genius,wiki.opendaylight.org,https://wiki.opendaylight.org/display/ODL/Genius,,,,,Projects,All,"Genius project provides Generic Network Interfaces, Utilities & Services. Any ODL application can use these to achieve interference-free co-existence with other applications using Genius.",,2016-03-24,2026-06-29T23:07:34+00:00
GeoDa,github.com,https://github.com/GeoDaCenter/geoda/,GeoDaCenter/geoda,,,https://github.com/GeoDaCenter/geoda,Projects,All,"GeoDa is the flagship program of the GeoDa Center, following a long line of software tools developed by Dr. Luc Anselin. It is designed to implement techniques for exploratory spatial data analysis (E",MIT,2025-06-25,2026-06-29T23:07:34+00:00
Git Proxy,github.com,https://github.com/finos/git-proxy,finos/git-proxy,,,https://github.com/finos/git-proxy,Projects,All,An info-security/compliance-friendly way for highly regulated industries to be more accepting of open source,,2020-11-19,2026-06-29T23:07:34+00:00
Globalize,globalizejs.com,https://globalizejs.com/,globalizejs/globalize,,,https://github.com/globalizejs/globalize,Projects,All,JavaScript library for internationalization and localization that leverages the official Unicode CLDR JSON data,,2019-03-12,2026-06-29T23:07:34+00:00
Golang Toolset for VPP (GoVPP),wiki.fd.io,https://wiki.fd.io/view/GoVPP,,,,,Projects,All,GoVPP is a Golang toolset for VPP management. It consists of a set of Golang packages that provide the API for VPP management based on the Go bindings generated from the VPP binary APIs. It can be use,,2017-05-05,2026-06-29T23:07:34+00:00
Goose,github.com,https://github.com/aaif-goose/goose,aaif-goose/goose,,,https://github.com/aaif-goose/goose,Projects,All,Goose is a project focused on developing an on-machine AI agent for the automation of complex development tasks and the building and execution of entire software projects.,Apache-2.0,2025-12-08,2026-06-29T23:07:34+00:00
Governance Stack Working Group,trustoverip.org,https://trustoverip.org/,,,,,Projects,All,,,2020-04-07,2026-06-29T23:07:34+00:00
Gramine Project,gramineproject.io,https://gramineproject.io/,gramineproject/gramine,,,https://github.com/gramineproject/gramine,Projects,All,"Gramine is a lightweight guest OS, designed to run a single application with minimal host requirements. Gramine can run applications in an isolated environment with benefits comparable to running a co",Other,2021-09-02,2026-06-29T23:07:34+00:00
GraphiQL,graphql.org,https://graphql.org/,,,,,Projects,All,GraphiQL is the GraphQL integrated development environment (IDE).,,2019-03-12,2026-06-29T23:07:34+00:00
GraphQL Foundation,foundation.graphql.org,https://foundation.graphql.org/,graphql/graphql-spec,,,https://github.com/graphql/graphql-spec,Projects,All,"GraphQL is a query language for APIs and a runtime for fulfilling those queries with your existing data. GraphQL provides a complete and understandable description of the data in your API, gives clien",Apache-2.0,2019-03-12,2026-06-29T23:07:34+00:00
GraphQL IDE Monorepo,graphql.org,https://graphql.org/,graphql/graphiql,,,https://github.com/graphql/graphiql,Projects,All,"The purpose of this monorepo is to give the GraphQL Community:
1. a to-specification official language service (see: API Docs)
2. a comprehensive LSP server and CLI service for use with IDEs
3. a code",,2019-03-12,2026-06-29T23:07:34+00:00
GraphQL over HTTP,graphql.org,https://graphql.org/,graphql/graphql-over-http,,,https://github.com/graphql/graphql-over-http,Projects,All,HTTP is the most common choice for client-server protocol when using GraphQL because of its ubiquity,,2019-03-12,2026-06-29T23:07:34+00:00
GraphQL Specification,graphql.org,https://graphql.org/,graphql/graphql-spec,,,https://github.com/graphql/graphql-spec,Projects,All,"The GraphQL Specification project is a collaborative effort with the GraphQL Foundation, the Linux Foundation and the Joint Development Foundation, which provides open source projects with a swift pat",MIT,2019-01-22,2026-06-29T23:07:34+00:00
